Common name,Species,Year,Startyear,Endyear,Location,Latitude,Longitude,Breeding status,Age Group,Prey.type,Prey.species,FoO,Num Freq,Freq Biomass,Prey size,SD,Sample.size,Sample.type,Source,Reference,Notes
Common guillemot,Uria aalge,2014,2014,2014,Isle of May,56.19,-2.56,Breeding,Chick,Clupeidae,Clupeidae,0.945,0.945,0.96,,,,vis obs,Dataset,Daunt & Wanless IMLOT 1973-2157,
Common guillemot,Uria aalge,2014,2014,2014,Isle of May,56.19,-2.56,Breeding,Chick,Gadoid,Gadidae,0.004,0.004,0,,,,vis obs,Dataset,Daunt & Wanless IMLOT 1973-2158,
Common guillemot,Uria aalge,1972,1972,1972,North Rona,59.12,-5.82,Breeding,Chick,Sandeel,Ammodytidae,0.94,0.94,,150mm,,18,vis obs,Primary literature,"Evans 1975 Bird Study 22, 239-247",
Common guillemot,Uria aalge,1972,1972,1972,North Rona,59.12,-5.82,Breeding,Chick,Gadidae,Gadidae,0.06,0.06,,,,18,vis obs,Primary literature,"Evans 1975 Bird Study 22, 239-247",
Common guillemot,Uria aalge,1981,1981,1981,Isle of May,56.19,-2.56,Breeding,Chick,Sandeel,Ammodytidae,0.58,0.58,0.9,,,90,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1981,1981,1981,Isle of May,56.19,-2.56,Breeding,Chick,Sprat,Sprattus sprattus,0.41,0.41,0.9,,,90,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1981,1981,1981,Isle of May,56.19,-2.56,Breeding,Chick,Gadid,Gadidae,0.01,0.01,0.9,,,90,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982,1981,1981,Isle of May,56.19,-2.56,Breeding,Chick,Gadid,Gadidae,0.001,0.001,,,,529,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982,1981,1981,Isle of May,56.19,-2.56,Breeding,Chick,Mackerel,Scomber scombrus,0.004,0.004,,,,529,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1983,1981,1981,Isle of May,56.19,-2.56,Breeding,Chick,gurnard,Triglidae,0.001,0.001,,,,1071,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982,1982,1982,Isle of May,56.19,-2.56,Breeding,Chick,Sandeel,Ammodytidae,0.89,0.89,0.9,148+/-4mm,,529,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982,1982,1982,Isle of May,56.19,-2.56,Breeding,Chick,Sprat,Sprattus sprattus,0.07,0.07,0.08,122+/-3mm,,529,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982,1982,1982,Isle of May,56.19,-2.56,Breeding,Chick,Herring,Clupea harengus,0.01,0.01,0.01,,,529,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982,1982,1982,Isle of May,56.19,-2.56,Breeding,Chick,rockling,Gaidropsarus,0,0,0,,,529,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982,1982,1982,Isle of May,56.19,-2.56,Breeding,Chick,Saithe,Pollachius virens,0,0,0,,,529,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982,1982,1982,Isle of May,56.19,-2.56,Breeding,Chick,Other fish,Actinopterygii,0.001,0.001,0.001,,,529,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982,1982,1982,Isle of May,56.19,-2.56,Breeding,Chick,Other Clupeidae,Clupeidae,0.026,0.026,,,,529,vis obs,Primary literature,"Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1983,1983,1983,Isle of May,56.19,-2.56,Breeding,Chick,Sandeel,Ammodytidae,0.75,0.75,0.63,133+/-3mm,,1071,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1983,1983,1983,Isle of May,56.19,-2.56,Breeding,Chick,Sprat,Sprattus sprattus,0.23,0.23,0.37,122+/-2mm,,1071,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1983,1983,1983,Isle of May,56.19,-2.56,Breeding,Chick,Herring,Clupea harengus,0.01,0.01,0.001,,,1071,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1983,1983,1983,Isle of May,56.19,-2.56,Breeding,Chick,rockling,Gaidropsarus,0,0,0,,,1071,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1983,1983,1983,Isle of May,56.19,-2.56,Breeding,Chick,Saithe,Pollachius virens,0,0,0,,,1071,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1983,1983,1983,Isle of May,56.19,-2.56,Breeding,Chick,Other fish,Actinopterygii,0.001,0.001,0.001,,,1071,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1984,1984,1984,Isle of May,56.19,-2.56,Breeding,Chick,Sandeel,Ammodytidae,0.86,0.86,0.8,133+/-3mm,,1304,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1984,1984,1984,Isle of May,56.19,-2.56,Breeding,Chick,Sprat,Sprattus sprattus,0.13,0.13,0.19,121+/-3mm,,1304,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1984,1984,1984,Isle of May,56.19,-2.56,Breeding,Chick,Herring,Clupea harengus,0.01,0.01,0.01,,,1304,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1984,1984,1984,Isle of May,56.19,-2.56,Breeding,Chick,rockling,Gaidropsarus,0,0,0,,,1304,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1984,1984,1984,Isle of May,56.19,-2.56,Breeding,Chick,Saithe,Pollachius virens,0,0,0,,,1304,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1984,1984,1984,Isle of May,56.19,-2.56,Breeding,Chick,Other fish,Actinopterygii,0.001,0.001,0.001,,,1304,vis obs,Primary literature,"Harris & Wanless 1986 Ornis Scand 17, 41-46",
Common guillemot,Uria aalge,1962-1963,1962,1963,Skomer & Skokholm,51.617,-5.288,Breeding,Chick,Sandeel,Ammodytidae,0.2,0.2,,122mm,122mm,15,vis obs,Primary literature,"Harris 1970 Ibis 112, 540-541",
Common guillemot,Uria aalge,1962-1963,1962,1963,Skomer & Skokholm,51.617,-5.288,Breeding,Chick,Clupeidae,Clupeidae,0.8,0.8,,95+/-2mm,92mm,15,vis obs,Primary literature,"Harris 1970 Ibis 112, 540-541",
Common guillemot,Uria aalge,1973-1975,1973,1975,Skomer,51.67,-5.25,Breeding,Chick,Sprat,Sprattus sprattus,0.99,0.99,,,,1144,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1973-1975,1973,1975,Skomer,51.67,-5.25,Breeding,Chick,Sandeel,Ammodytidae,0.01,0.01,,,,1144,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1973-1975,1973,1975,Skomer,51.67,-5.25,Breeding,Chick,Gadoids,Gadidae,0,0,,,,1144,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1973-1975,1973,1975,Skomer,51.67,-5.25,Breeding,Chick,Arthropodaavcean,Arthropoda,0,0,,,,1144,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1973-1975,1973,1975,Skomer,51.67,-5.25,Breeding,Chick,Squid,Teuthida,0,0,,,,1144,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1985,1985,1985,Skomer,51.67,-5.25,Breeding,Chick,Sprat,Sprattus sprattus,0.654,0.654,,,,558,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1985,1985,1985,Skomer,51.67,-5.25,Breeding,Chick,Sandeel,Ammodytidae,0.335,0.335,,,,558,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1985,1985,1985,Skomer,51.67,-5.25,Breeding,Chick,Gadoids,Gadidae,0.007,0.007,,,,558,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1985,1985,1985,Skomer,51.67,-5.25,Breeding,Chick,Arthropodaavcean,Arthropoda,0.004,0.004,,,,558,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1985,1985,1985,Skomer,51.67,-5.25,Breeding,Chick,Squid,Teuthida,0,0,,,,558,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1986,1986,1986,Skomer,51.67,-5.25,Breeding,Chick,Sprat,Sprattus sprattus,0.811,0.811,,,,1428,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1986,1986,1986,Skomer,51.67,-5.25,Breeding,Chick,Sandeel,Ammodytidae,0.183,0.183,,,,1428,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1986,1986,1986,Skomer,51.67,-5.25,Breeding,Chick,Gadoids,Gadidae,0.005,0.005,,,,1428,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1986,1986,1986,Skomer,51.67,-5.25,Breeding,Chick,Arthropodaavcean,Arthropoda,0,0,,,,1428,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1986,1986,1986,Skomer,51.67,-5.25,Breeding,Chick,Squid,Teuthida,0.001,0.001,,,,1428,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1987,1987,1987,Skomer,51.67,-5.25,Breeding,Chick,Sprat,Sprattus sprattus,0.802,0.802,,,,2345,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1987,1987,1987,Skomer,51.67,-5.25,Breeding,Chick,Sandeel,Ammodytidae,0.195,0.195,,,,2345,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1987,1987,1987,Skomer,51.67,-5.25,Breeding,Chick,Gadoids,Gadidae,0.003,0.003,,,,2345,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1987,1987,1987,Skomer,51.67,-5.25,Breeding,Chick,Arthropodaavcean,Arthropoda,0,0,,,,2345,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,1987,1987,1987,Skomer,51.67,-5.25,Breeding,Chick,Squid,Teuthida,0,0,,,,2345,vis obs,Primary literature,"Hatchwell 1991 Ibis 133, 153-161",
Common guillemot,Uria aalge,2007,2007,2007,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Sandeel,Ammodytidae,0.569,0.569,,,,324,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2007,2007,2007,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Whiting,Merlangius merlangus,0,0,,,,324,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2007,2007,2007,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Saithe,Pollachius virens,0,0,,,,324,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2007,2007,2007,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Pipefish,Syngnathiformes,0.071,0.071,,,,324,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2007,2007,2007,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Gadoids,Gadidae,0.284,0.284,,,,324,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2007,2007,2007,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Clupeidae,Clupeidae,0.012,0.012,,,,324,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2007,2007,2007,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Other,Actinopterygii,0.037,0.037,,,,324,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2008,2008,2008,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Sandeel,Ammodytidae,0.5,0.5,,9-21mm,,140,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2008,2008,2008,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Whiting,Merlangius merlangus,0.221,0.221,,12-15mm,,140,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2008,2008,2008,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Saithe,Pollachius virens,0.214,0.214,,9-12mm,,140,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2008,2008,2008,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Pipefish,Syngnathiformes,0.007,0.007,,,,140,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2008,2008,2008,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Clupeidae,Clupeidae,0,0,,,,140,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2008,2008,2008,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Other,Actinopterygii,0.057,0.057,,,,140,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2009,2009,2009,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Sandeel,Ammodytidae,0.452,0.452,,,,250,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2009,2009,2009,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Whiting,Merlangius merlangus,0.288,0.288,,,,250,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2009,2009,2009,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Saithe,Pollachius virens,0.22,0.22,,,,250,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2009,2009,2009,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Pipefish,Syngnathiformes,0,0,,,,250,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2009,2009,2009,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Clupeidae,Clupeidae,0.12,0.12,,,,250,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,2009,2009,2009,Sumburgh Head,59.85429,-1.2753087,Breeding,Chick,Other,Actinopterygii,0.02,0.02,,,,250,vis obs,Primary literature,"Heubeck 2009 Seabird 22, 9-18",
Common guillemot,Uria aalge,1973,1973,1973,Co. Kerry,52.17,-9.75,Breeding,Chick,Sandeel,Ammodytidae,0.7,0.7,,,,50,vis obs,Primary literature,"in Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1973,1973,1973,Co. Kerry,52.17,-9.75,Breeding,Chick,Clupeidae,Clupeidae,0.28,0.28,,,,50,vis obs,Primary literature,"in Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1973,1973,1973,Co. Kerry,52.17,-9.75,Breeding,Chick,Gadidae,Gadidae,0.02,0.02,,,,50,vis obs,Primary literature,"in Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1984,1984,1984,Fair Isle,59.56,-1.63,Breeding,Chick,Sandeel,Ammodytidae,1,1,,,,345,vis obs,Primary literature,"in Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982-1983,1982,1983,Orkney,59,-3,Breeding,Chick,Sandeel,Ammodytidae,0.91,0.91,,,,254,vis obs,Primary literature,"in Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982-1983,1982,1983,Orkney,59,-3,Breeding,Chick,Clupeidae,Clupeidae,0.03,0.03,,,,254,vis obs,Primary literature,"in Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982-1983,1982,1983,Orkney,59,-3,Breeding,Chick,Gadidae,Gadidae,0.04,0.04,,,,254,vis obs,Primary literature,"in Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1982-1983,1982,1983,Orkney,59,-3,Breeding,Chick,Other fish,Actinopterygii,0.005,0.005,,,,254,vis obs,Primary literature,"in Harris & Wanless 1985 J Zool 207, 441-458",
Common guillemot,Uria aalge,1961-1963,1961,1963,Farne Islands,55.6167,-1.6483,Breeding,Chick,Sandeel,Ammodytidae,,0.49,0.57,100-125 mm,,27,vis obs,Primary literature,"Pearson 1968 J Anim Ecol 37, 521-552",
Common guillemot,Uria aalge,1961-1963,1961,1963,Farne Islands,55.6167,-1.6483,Breeding,Chick,Clupeidae,Clupeidae,,0.42,0.3,,,27,vis obs,Primary literature,"Pearson 1968 J Anim Ecol 37, 521-552",
Common guillemot,Uria aalge,1961-1963,1961,1963,Farne Islands,55.6167,-1.6483,Breeding,Chick,Gadidae,Gadidae,,0.04,0.09,,,27,vis obs,Primary literature,"Pearson 1968 J Anim Ecol 37, 521-552",
Common guillemot,Uria aalge,1961-1963,1961,1963,Farne Islands,55.6167,-1.6483,Breeding,Chick,Rock Gunnell,Pholis gunnellus,,0.05,0.03,,,27,vis obs,Primary literature,"Pearson 1968 J Anim Ecol 37, 521-552",
Common guillemot,Uria aalge,1973,1973,1973,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.987234043,0.987234043,,,,235,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1973,1973,1973,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.012765957,0.012765957,,,,235,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1973,1973,1973,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0,0,,,,235,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1974,1974,1974,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.995732575,0.995732575,,104+/-1mm,,703,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1974,1974,1974,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.004267425,0.004267425,,,,703,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1974,1974,1974,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0,0,,,,703,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1975,1975,1975,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.985436893,0.985436893,,,,206,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1975,1975,1975,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.014563107,0.014563107,,,,206,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1975,1975,1975,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0,0,,,,206,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1985,1985,1985,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.65647482,0.65647482,,,,556,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1985,1985,1985,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.336330935,0.336330935,,,,556,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1985,1985,1985,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0.007194245,0.007194245,,,,556,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1986,1986,1986,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.81162465,0.81162465,,,,1428,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1986,1986,1986,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.182773109,0.182773109,,,,1428,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1986,1986,1986,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0.004901961,0.004901961,,,,1428,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1987,1987,1987,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.801705757,0.801705757,,,,2345,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1987,1987,1987,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.194882729,0.194882729,,,,2345,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1987,1987,1987,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0.003411514,0.003411514,,,,2345,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1992,1992,1992,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.919191919,0.919191919,,,,297,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1992,1992,1992,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.080808081,0.080808081,,,,297,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1992,1992,1992,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0,0,,,,297,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1993,1993,1993,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.967581047,0.967581047,,,,401,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1993,1993,1993,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.02244389,0.02244389,,,,401,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1993,1993,1993,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0.009975062,0.009975062,,,,401,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1994,1994,1994,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.967581047,0.967581047,,,,401,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1994,1994,1994,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.02244389,0.02244389,,,,401,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1994,1994,1994,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0.009975062,0.009975062,,,,401,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1995,1995,1995,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.843665768,0.843665768,,,,371,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1995,1995,1995,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.134770889,0.134770889,,,,371,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1995,1995,1995,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0.021563342,0.021563342,,,,371,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1996,1996,1996,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.807692308,0.807692308,,,,416,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1996,1996,1996,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.144230769,0.144230769,,,,416,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1996,1996,1996,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0.048076923,0.048076923,,,,416,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1997,1997,1997,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.934911243,0.934911243,,,,338,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1997,1997,1997,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.053254438,0.053254438,,,,338,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1997,1997,1997,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0.01183432,0.01183432,,,,338,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1998,1998,1998,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.643356643,0.643356643,,,,572,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1998,1998,1998,Skomer,51.62,-5.29,Breeding,Chick,Sandeel,Ammodytidae,0.351398601,0.351398601,,,,572,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1998,1998,1998,Skomer,51.62,-5.29,Breeding,Chick,Gadidae,Gadidae,0.005244755,0.005244755,,,,572,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
Common guillemot,Uria aalge,1999,1999,1999,Skomer,51.62,-5.29,Breeding,Chick,Clupeidae,Clupeidae,0.933333333,0.933333333,,,,615,vis obs,Primary literature,Riordan & Birkhead 2017 Ibis,
