id,year,startyear,endyear,location,latitude,longitude,pred_common_name,pred_species,pred_breeding_status,pred_age_group,pred_aphia_id,pred_valid_name,pred_valid_aphia_id,prey_orig_descr,prey_taxon,prey_size,prey_sd,prey_age_group,prey_aphia_id,prey_valid_name,prey_valid_aphia_id,freq_occ,freq_num,freq_biomass,sample_size,sample_type,ref_n,ref_ids,source,notes
1312,1991,1991,1991,Fair Isle,59.56,-1.63,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, o-group",Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.3,NA,NA,NA,regurgitate,1,REF097,report,NA
1312,1991,1991,1991,Fair Isle,59.56,-1.63,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, o-group",Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.3,NA,NA,NA,regurgitate,1,REF097,report,NA
1313,1991,1991,1991,Fair Isle,59.56,-1.63,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, 1+ group",Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,0.6,NA,NA,NA,regurgitate,1,REF097,report,NA
1313,1991,1991,1991,Fair Isle,59.56,-1.63,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, 1+ group",Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,0.6,NA,NA,NA,regurgitate,1,REF097,report,NA
1314,1991,1991,1991,Fair Isle,59.56,-1.63,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,gadoids,Gadidae,NA,NA,NA,125469,Gadidae,125469,0.1,NA,NA,NA,regurgitate,1,REF097,report,NA
1314,1991,1991,1991,Fair Isle,59.56,-1.63,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,gadoids,Gadidae,NA,NA,NA,125469,Gadidae,125469,0.1,NA,NA,NA,regurgitate,1,REF097,report,NA
1315,1990,1990,1990,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, all ages",Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.85,NA,NA,29,regurgitate,1,REF097,report,NA
1315,1990,1990,1990,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, all ages",Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.85,NA,NA,29,regurgitate,1,REF097,report,NA
1316,1990,1990,1990,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.15,NA,NA,NA,regurgitate,1,REF097,report,NA
1316,1990,1990,1990,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.15,NA,NA,NA,regurgitate,1,REF097,report,NA
1317,1991,1991,1991,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, all ages",Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.5,NA,NA,NA,regurgitate,1,REF097,report,NA
1317,1991,1991,1991,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, all ages",Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.5,NA,NA,NA,regurgitate,1,REF097,report,NA
1318,1991,1991,1991,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, o-group",Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.3,NA,NA,NA,regurgitate,1,REF097,report,NA
1318,1991,1991,1991,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, o-group",Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.3,NA,NA,NA,regurgitate,1,REF097,report,NA
1319,1991,1991,1991,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, 1+ group",Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,0.2,NA,NA,NA,regurgitate,1,REF097,report,NA
1319,1991,1991,1991,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,"sandeel, 1+ group",Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,0.2,NA,NA,NA,regurgitate,1,REF097,report,NA
1320,1991,1991,1991,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,gadoids,Gadidae,NA,NA,NA,125469,Gadidae,125469,0.35,NA,NA,NA,regurgitate,1,REF097,report,NA
1320,1991,1991,1991,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,gadoids,Gadidae,NA,NA,NA,125469,Gadidae,125469,0.35,NA,NA,NA,regurgitate,1,REF097,report,NA
1321,1991,1991,1991,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,others,Others,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,regurgitate,1,REF097,report,NA
1321,1991,1991,1991,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,others,Others,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,regurgitate,1,REF097,report,NA
1322,1992,1992,1992,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sandeels,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,1,NA,NA,16,regurgitate,1,REF097,report,NA
1322,1992,1992,1992,Sumburgh Head,59.85429,-1.2753087,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sandeels,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,1,NA,NA,16,regurgitate,1,REF097,report,NA
1323,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0.8,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1323,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0.8,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1324,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0.05,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1324,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0.05,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1325,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,NA,0.676,NA,80,stomach dead,1,REF004,primary literature,NA
1325,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,NA,0.676,NA,80,stomach dead,1,REF004,primary literature,NA
1326,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,gadidae,Gadidae,NA,NA,NA,125469,Gadidae,125469,NA,0.099,NA,80,stomach dead,1,REF004,primary literature,NA
1326,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,gadidae,Gadidae,NA,NA,NA,125469,Gadidae,125469,NA,0.099,NA,80,stomach dead,1,REF004,primary literature,NA
1327,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.038,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1327,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.038,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1328,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1328,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1329,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0.05,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1329,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0.05,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1330,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,greater sandeel,Ammodytes lanceolatus,NA,NA,NA,146485,Hyperoplus lanceolatus,126756,0,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1330,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,greater sandeel,Ammodytes lanceolatus,NA,NA,NA,146485,Hyperoplus lanceolatus,126756,0,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1331,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,NA,0.216,NA,80,stomach dead,1,REF004,primary literature,NA
1331,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,NA,0.216,NA,80,stomach dead,1,REF004,primary literature,NA
1332,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,goby,Gobius,NA,NA,NA,125988,Gobius,125988,0.113,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1332,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,goby,Gobius,NA,NA,NA,125988,Gobius,125988,0.113,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1333,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sheppy argentine,Maurolicus muelleri,NA,NA,NA,127312,Maurolicus muelleri,127312,0,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1333,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sheppy argentine,Maurolicus muelleri,NA,NA,NA,127312,Maurolicus muelleri,127312,0,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1334,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,polychaete,Polychaeta,NA,NA,NA,883,Polychaeta,883,0.005,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1334,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,polychaete,Polychaeta,NA,NA,NA,883,Polychaeta,883,0.005,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1335,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,arthropodaavcean,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1335,1983,1983,1983,East Anglia,52.5,1,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,arthropodaavcean,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,NA,80,stomach dead,1,REF004,primary literature,NA
1336,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1336,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1337,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0.586,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1337,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0.586,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1338,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,NA,0.333,NA,29,stomach dead,1,REF004,primary literature,NA
1338,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,NA,0.333,NA,29,stomach dead,1,REF004,primary literature,NA
1339,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,gadidae,Gadidae,NA,NA,NA,125469,Gadidae,125469,NA,0.409,NA,29,stomach dead,1,REF004,primary literature,NA
1339,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,gadidae,Gadidae,NA,NA,NA,125469,Gadidae,125469,NA,0.409,NA,29,stomach dead,1,REF004,primary literature,NA
1340,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.241,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1340,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.241,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1341,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0.345,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1341,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0.345,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1342,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0.103,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1342,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0.103,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1343,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,greater sandeel,Ammodytes lanceolatus,NA,NA,NA,146485,Hyperoplus lanceolatus,126756,0,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1343,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,greater sandeel,Ammodytes lanceolatus,NA,NA,NA,146485,Hyperoplus lanceolatus,126756,0,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1344,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,NA,0.183,NA,29,stomach dead,1,REF004,primary literature,NA
1344,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,NA,0.183,NA,29,stomach dead,1,REF004,primary literature,NA
1345,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,goby,Gobius,NA,NA,NA,125988,Gobius,125988,0.103,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1345,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,goby,Gobius,NA,NA,NA,125988,Gobius,125988,0.103,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1346,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sheppy argentine,Maurolicus muelleri,NA,NA,NA,127312,Maurolicus muelleri,127312,0.103,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1346,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sheppy argentine,Maurolicus muelleri,NA,NA,NA,127312,Maurolicus muelleri,127312,0.103,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1347,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,polychaetae,Polychaeta,NA,NA,NA,883,Polychaeta,883,0.117,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1347,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,polychaetae,Polychaeta,NA,NA,NA,883,Polychaeta,883,0.117,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1348,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,arthropodaavcean,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1348,1983,1983,1983,Moray Firth,57.75,-3.5,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,arthropodaavcean,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,NA,29,stomach dead,1,REF004,primary literature,NA
1349,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0.151,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1349,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0.151,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1350,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0.137,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1350,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0.137,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1351,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,NA,0.325,NA,73,stomach dead,1,REF004,primary literature,NA
1351,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,NA,0.325,NA,73,stomach dead,1,REF004,primary literature,NA
1352,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,gadidae,Gadidae,NA,NA,NA,125469,Gadidae,125469,NA,0.095,NA,73,stomach dead,1,REF004,primary literature,NA
1352,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,gadidae,Gadidae,NA,NA,NA,125469,Gadidae,125469,NA,0.095,NA,73,stomach dead,1,REF004,primary literature,NA
1353,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.014,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1353,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.014,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1354,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0.041,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1354,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0.041,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1355,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1355,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1356,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,greater sandeel,Ammodytes lanceolatus,NA,NA,NA,146485,Hyperoplus lanceolatus,126756,0.041,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1356,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,greater sandeel,Ammodytes lanceolatus,NA,NA,NA,146485,Hyperoplus lanceolatus,126756,0.041,NA,NA,73,stomach dead,1,REF004,primary literature,NA
1357,1983,1983,1983,Newcastle,54.972,-1.608,Common guillemot,Uria aalge,breeding,chick,137133,Uria aalge,137133,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,NA,0.524,NA,73,stomach dead,1,REF004,primary literature,NA
