id,pred_common_name,pred_species,year,startyear,endyear,multiyear,location,latitude,longitude,pred_breeding_status,pred_age_group,prey_orig_descr,prey_taxon,freq_occ,freq_num,freq_biomass,prey_size,sample_size,sample_type,source,notes,prey_age_group,pred_rank,pred_aphia_id,pred_valid_name,pred_valid_aphia_id,prey_rank,prey_aphia_id,prey_valid_name,prey_valid_aphia_id,ref_n,ref_ids
1810,Common guillemot,Uria aalge,2009,2006,2011,TRUE,St Abbs,55.92,-2.13,breeding,chick,gadidae,Gadidae,0.1,0.1,NA,NA,794,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125469,Gadidae,125469,1,REF001
1811,Common guillemot,Uria aalge,2009,2006,2011,TRUE,St Abbs,55.92,-2.13,breeding,chick,other,Actinopterygii,0,0,NA,NA,794,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,class,10194,Actinopterygii,10194,1,REF001
1812,Common guillemot,Uria aalge,1980,1980,1980,FALSE,St Kilda,57.81,-8.58,breeding,chick,sandeel,Ammodytidae,1,1,NA,NA,16,discard,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF030
1813,Common guillemot,Uria aalge,1988,1988,1988,FALSE,St Kilda,57.81,-8.58,breeding,adult,clupeidae,Clupeidae,0.2,0.05,NA,NA,10,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125464,Clupeidae,125464,1,REF025
1814,Common guillemot,Uria aalge,1988,1988,1988,FALSE,St Kilda,57.81,-8.58,breeding,adult,gadidae,Gadidae,0.5,0.55,NA,NA,10,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125469,Gadidae,125469,1,REF025
1815,Common guillemot,Uria aalge,1988,1988,1988,FALSE,St Kilda,57.81,-8.58,breeding,adult,larval fish,Actinopterygii,0.1,NA,NA,< 10 mm,10,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,class,10194,Actinopterygii,10194,1,REF025
1816,Common guillemot,Uria aalge,1988,1988,1988,FALSE,St Kilda,57.81,-8.58,breeding,adult,squid,Teuthida,0.2,0.05,NA,NA,10,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,order,11716,Teuthida,11716,1,REF025
1817,Common guillemot,Uria aalge,1988,1988,1988,FALSE,St Kilda,57.81,-8.58,breeding,adult,norway pout,Trisopterus esmarkii,0.5,0.36,NA,NA,10,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126444,Trisopterus esmarkii,126444,1,REF025
1818,Common guillemot,Uria aalge,2009,2006,2011,TRUE,St Kilda,57.82,-8.58,breeding,chick,sandeel,Ammodytidae,0.33,0.33,NA,NA,111,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF001
1819,Common guillemot,Uria aalge,2009,2006,2011,TRUE,St Kilda,57.82,-8.58,breeding,chick,clupeidae,Clupeidae,0.13,0.13,NA,NA,111,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125464,Clupeidae,125464,1,REF001
1820,Common guillemot,Uria aalge,2009,2006,2011,TRUE,St Kilda,57.82,-8.58,breeding,chick,gadidae,Gadidae,0.19,0.19,NA,NA,111,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125469,Gadidae,125469,1,REF001
1821,Common guillemot,Uria aalge,2009,2006,2011,TRUE,St Kilda,57.82,-8.58,breeding,chick,other,Actinopterygii,0.35,0.35,NA,NA,111,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,class,10194,Actinopterygii,10194,1,REF001
1822,Common guillemot,Uria aalge,1988,1988,1988,FALSE,St. Kilda Whale Rock Bank,57.85,-8.11,breeding,adult,sandeel,Ammodytidae,NA,0.41,NA,137 mm,9,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF025
1823,Common guillemot,Uria aalge,1988,1988,1988,FALSE,St. Kilda Whale Rock Bank,57.85,-8.11,breeding,adult,sandeel,Ammodytes marinus,0.89,0.44,NA,NA,9,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126751,Ammodytes marinus,126751,1,REF025
1824,Common guillemot,Uria aalge,1988,1988,1988,FALSE,St. Kilda Whale Rock Bank,57.85,-8.11,breeding,adult,clupeidae,Clupeidae,0.22,0.04,NA,NA,9,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125464,Clupeidae,125464,1,REF025
1825,Common guillemot,Uria aalge,1988,1988,1988,FALSE,St. Kilda Whale Rock Bank,57.85,-8.11,breeding,adult,gadidae,Gadidae,0.11,0.04,NA,NA,9,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125469,Gadidae,125469,1,REF025
1826,Common guillemot,Uria aalge,1988,1988,1988,FALSE,St. Kilda Whale Rock Bank,57.85,-8.11,breeding,adult,sandeel,Gymnammodytes semisquamatus,0.33,0.06,NA,NA,9,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126754,Gymnammodytes semisquamatus,126754,1,REF025
1827,Common guillemot,Uria aalge,1990,1990,1990,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,sandeel all age groups,Ammodytidae,0.85,NA,NA,NA,29,regurgitate,report,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF099
1828,Common guillemot,Uria aalge,1990,1990,1990,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,whiting,Merlangius merlangus,0.15,NA,NA,NA,NA,regurgitate,report,NA,NA,species,137133,Uria aalge,137133,species,126438,Merlangius merlangus,126438,1,REF099
1829,Common guillemot,Uria aalge,1991,1991,1991,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,sandeel all age groups,Ammodytidae,0.5,NA,NA,NA,NA,regurgitate,report,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF099
1830,Common guillemot,Uria aalge,1991,1991,1991,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,sandeel 0 group,Ammodytidae,0.3,NA,NA,NA,NA,regurgitate,report,NA,0,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF099
1831,Common guillemot,Uria aalge,1991,1991,1991,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,sandeel 1+ group group,Ammodytidae,0.2,NA,NA,NA,NA,regurgitate,report,NA,+1,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF099
1832,Common guillemot,Uria aalge,1991,1991,1991,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,gadidae,Gadidae,0.35,NA,NA,NA,NA,regurgitate,report,NA,NA,species,137133,Uria aalge,137133,family,125469,Gadidae,125469,1,REF099
1833,Common guillemot,Uria aalge,1991,1991,1991,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,other,other,0.15,NA,NA,NA,NA,regurgitate,report,NA,NA,species,137133,Uria aalge,137133,NA,NA,NA,NA,1,REF099
1834,Common guillemot,Uria aalge,1992,1992,1992,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,sandeel,Ammodytidae,1,NA,NA,NA,16,regurgitate,report,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF099
1835,Common guillemot,Uria aalge,2007,2007,2007,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,sandeel,Ammodytidae,0.569,0.569,NA,NA,324,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF042
1836,Common guillemot,Uria aalge,2007,2007,2007,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,clupeidae,Clupeidae,0.012,0.012,NA,NA,324,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125464,Clupeidae,125464,1,REF042
1837,Common guillemot,Uria aalge,2007,2007,2007,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,gadidae,Gadidae,0.284,0.284,NA,NA,324,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125469,Gadidae,125469,1,REF042
1838,Common guillemot,Uria aalge,2007,2007,2007,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,whiting,Merlangius merlangus,0,0,NA,NA,324,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126438,Merlangius merlangus,126438,1,REF042
1839,Common guillemot,Uria aalge,2007,2007,2007,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,other,Actinopterygii,0.037,0.037,NA,NA,324,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,class,10194,Actinopterygii,10194,1,REF042
1840,Common guillemot,Uria aalge,2007,2007,2007,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,saithe,Pollachius virens,0,0,NA,NA,324,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126441,Pollachius virens,126441,1,REF042
1841,Common guillemot,Uria aalge,2007,2007,2007,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,pipefish,Syngnathiformes,0.071,0.071,NA,NA,324,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,order,10327,Syngnathiformes,10327,1,REF042
1842,Common guillemot,Uria aalge,2008,2008,2008,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,sandeel,Ammodytidae,0.28,0.28,NA,NA,36,discard,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF042
1843,Common guillemot,Uria aalge,2008,2008,2008,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,sandeel,Ammodytidae,0.5,0.5,NA,9 - 21 mm,140,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF042
1844,Common guillemot,Uria aalge,2008,2008,2008,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,clupeidae,Clupeidae,0,0,NA,NA,140,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125464,Clupeidae,125464,1,REF042
1845,Common guillemot,Uria aalge,2008,2008,2008,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,whiting,Merlangius merlangus,0.42,0.42,NA,NA,36,discard,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126438,Merlangius merlangus,126438,1,REF042
1846,Common guillemot,Uria aalge,2008,2008,2008,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,whiting,Merlangius merlangus,0.221,0.221,NA,12 - 15 mm,140,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126438,Merlangius merlangus,126438,1,REF042
1847,Common guillemot,Uria aalge,2008,2008,2008,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,other,Actinopterygii,0.057,0.057,NA,NA,140,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,class,10194,Actinopterygii,10194,1,REF042
1848,Common guillemot,Uria aalge,2008,2008,2008,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,saithe,Pollachius virens,0.31,0.31,NA,NA,36,discard,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126441,Pollachius virens,126441,1,REF042
1849,Common guillemot,Uria aalge,2008,2008,2008,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,saithe,Pollachius virens,0.214,0.214,NA,9 - 12 mm,140,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126441,Pollachius virens,126441,1,REF042
1850,Common guillemot,Uria aalge,2008,2008,2008,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,pipefish,Syngnathiformes,0.007,0.007,NA,NA,140,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,order,10327,Syngnathiformes,10327,1,REF042
1851,Common guillemot,Uria aalge,2009,2006,2011,TRUE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,sandeel,Ammodytidae,0.52,0.52,NA,NA,1660,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF001
1852,Common guillemot,Uria aalge,2009,2006,2011,TRUE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,clupeidae,Clupeidae,0.02,0.02,NA,NA,1660,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125464,Clupeidae,125464,1,REF001
1853,Common guillemot,Uria aalge,2009,2006,2011,TRUE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,gadidae,Gadidae,0.42,0.42,NA,NA,1660,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125469,Gadidae,125469,1,REF001
1854,Common guillemot,Uria aalge,2009,2006,2011,TRUE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,other,Actinopterygii,0.04,0.04,NA,NA,1660,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,class,10194,Actinopterygii,10194,1,REF001
1855,Common guillemot,Uria aalge,2009,2009,2009,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,sandeel,Ammodytidae,0.452,0.452,NA,NA,250,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF042
1856,Common guillemot,Uria aalge,2009,2009,2009,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,clupeidae,Clupeidae,0.12,0.12,NA,NA,250,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125464,Clupeidae,125464,1,REF042
1857,Common guillemot,Uria aalge,2009,2009,2009,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,whiting,Merlangius merlangus,0.288,0.288,NA,NA,250,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126438,Merlangius merlangus,126438,1,REF042
1858,Common guillemot,Uria aalge,2009,2009,2009,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,other,Actinopterygii,0.02,0.02,NA,NA,250,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,class,10194,Actinopterygii,10194,1,REF042
1859,Common guillemot,Uria aalge,2009,2009,2009,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,saithe,Pollachius virens,0.22,0.22,NA,NA,250,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126441,Pollachius virens,126441,1,REF042
1860,Common guillemot,Uria aalge,2009,2009,2009,FALSE,Sumburgh Head,59.85429,-1.2753087,breeding,chick,pipefish,Syngnathiformes,0,0,NA,NA,250,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,order,10327,Syngnathiformes,10327,1,REF042
1861,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,sandeel,Ammodytes marinus,0.9,0.98,NA,122 mm,30,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126751,Ammodytes marinus,126751,1,REF025
1862,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,breeding,adult,sandeel,Ammodytes marinus,0.5,0.5,NA,128 mm,24,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126751,Ammodytes marinus,126751,1,REF025
1863,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,clupeidae,Clupea harengus,0.03,0.01,NA,NA,30,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126417,Clupea harengus,126417,1,REF025
1864,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,clupeidae,Clupea harengus,0.16,0.14,NA,NA,25,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126417,Clupea harengus,126417,1,REF025
1865,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,breeding,adult,NA,Crystallogobius linearis,0.04,NA,NA,NA,24,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126878,Crystallogobius linearis,126878,1,REF025
1866,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,gadidae,Gadus morhua,0.14,0.12,NA,NA,25,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126436,Gadus morhua,126436,1,REF025
1867,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,sandeel,Gymnammodytes semisquamatus,0.07,0.01,NA,NA,30,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126754,Gymnammodytes semisquamatus,126754,1,REF025
1868,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,breeding,adult,sandeel,Hyperoplus lanceolatus,0.23,0.07,NA,NA,24,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126756,Hyperoplus lanceolatus,126756,1,REF025
1869,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,breeding,adult,whiting,Merlangius merlangus,0.19,0.43,NA,NA,24,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126438,Merlangius merlangus,126438,1,REF025
1870,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,gadidae,Merlangius merlangus,0.09,0.08,NA,NA,25,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126438,Merlangius merlangus,126438,1,REF025
1871,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,breeding,adult,larval fish,Actinopterygii,0.05,NA,NA,< 10 mm,24,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,class,10194,Actinopterygii,10194,1,REF025
1872,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,larval fish,Actinopterygii,0.11,NA,NA,< 10 mm,25,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,class,10194,Actinopterygii,10194,1,REF025
1873,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,clupeidae,Sprattus sprattus,0.03,0.01,NA,NA,30,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126425,Sprattus sprattus,126425,1,REF025
1874,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,clupeidae,Sprattus sprattus,0.26,0.22,NA,100 mm,25,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126425,Sprattus sprattus,126425,1,REF025
1875,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,squid,Teuthida,0.36,0.16,NA,NA,25,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,order,11716,Teuthida,11716,1,REF025
1876,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,poor cod,Trisopterus minutus,0.03,0.01,NA,NA,30,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126446,Trisopterus minutus,126446,1,REF025
1877,Common guillemot,Uria aalge,1988,1988,1988,FALSE,Summer Isles,57.92,-5.43,non-breeding,adult,gadidae,Trisopterus minutus,0.34,0.29,NA,89 mm,25,stomach shot,primary literature,NA,NA,species,137133,Uria aalge,137133,species,126446,Trisopterus minutus,126446,1,REF025
1878,Common guillemot,Uria aalge,2009,2006,2011,TRUE,Troup Head,57.68,-2.3,breeding,chick,sandeel,Ammodytidae,0.79,0.79,NA,NA,413,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125516,Ammodytidae,125516,1,REF001
1879,Common guillemot,Uria aalge,2009,2006,2011,TRUE,Troup Head,57.68,-2.3,breeding,chick,clupeidae,Clupeidae,0.13,0.13,NA,NA,413,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125464,Clupeidae,125464,1,REF001
1880,Common guillemot,Uria aalge,2009,2006,2011,TRUE,Troup Head,57.68,-2.3,breeding,chick,gadidae,Gadidae,0.08,0.08,NA,NA,413,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,family,125469,Gadidae,125469,1,REF001
1881,Common guillemot,Uria aalge,2009,2006,2011,TRUE,Troup Head,57.68,-2.3,breeding,chick,other,Actinopterygii,0,0,NA,NA,413,vis obs,primary literature,NA,NA,species,137133,Uria aalge,137133,class,10194,Actinopterygii,10194,1,REF001
1882,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult,sandeel,Ammodytidae,0.3991,NA,NA,NA,7,pellet,report,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF074
1883,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult,sandeel,Ammodytidae,0.1923,NA,NA,NA,7,regurgitate,report,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF074
1884,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult,gadidae,Gadidae,0.5469,NA,NA,NA,7,pellet,report,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125469,Gadidae,125469,1,REF074
1885,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult,gadidae,Gadidae,0.6154,NA,NA,NA,7,regurgitate,report,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125469,Gadidae,125469,1,REF074
1886,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult,butterfish,Pholidae,0.0016,NA,NA,NA,7,pellet,report,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF074
1887,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult,butterfish,Pholidae,0.0385,NA,NA,NA,7,regurgitate,report,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF074
1888,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult,trisopterus,Trisopterus,0.0525,NA,NA,NA,7,pellet,report,NA,NA,species,137178,Phalacrocorax aristotelis,137178,genus,125739,Trisopterus,125739,1,REF074
1889,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult,trisopterus,Trisopterus,0.1539,NA,NA,NA,7,regurgitate,report,NA,NA,species,137178,Phalacrocorax aristotelis,137178,genus,125739,Trisopterus,125739,1,REF074
1890,European shag,Phalacrocorax aristotelis,2003,2003,2003,FALSE,Canna,57.05,-6.53,breeding,adult,sandeel,Ammodytidae,0.1114,NA,NA,NA,20,pellet,report,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF074
